#Run	Event
204932	33117316
204932	33365668
204932	33380702
204932	33888774
204932	33971697
204932	34068431
204932	34223142
204932	34277705
204932	34392148
204932	34718769
204932	35016171
204932	35051536
204932	35068329
204932	35076757
204932	35209473
204932	35307380
204932	35480368
204932	35699466
204932	35938703
204932	35983228
204932	36142106
204932	36302882
204932	36326165
204932	36373050
204932	36377305
204932	36402399
204932	36589106
204932	36622585
204932	36685329
204932	36994059
204932	37072109
204932	37579980
204932	37712027
204932	37868510
204932	37953944
204932	38272869
204932	38611140
204932	38780965
204932	38911608
204932	39110003
204932	39127620
204932	39182017
204932	39207668
204932	39382410
204932	39459709
204932	39465700
204932	39639733
204932	40083475
204932	40149030
204932	40150209
204932	40307748
204932	40322793
204932	40398063
204932	40488014
204932	40519121
204932	40607122
204932	40655737
204932	40704184
204932	40726750
204932	40762931
204932	40966118
204932	41009563
204932	41170969
204932	41268438
204932	41358155
204932	41477790
204932	41553228
204932	41830342
204932	41919754
204932	42138272
204932	42140923
204932	42258585
204932	42430958
204932	42459148
204932	42557715
204932	42573860
204932	42663916
204932	42783696
204932	42878369
204932	43048532
204932	43188548
204932	43494563
204932	43535239
204932	43550045
204932	43567366
204932	43620728
204932	43751615
204932	43758367
204932	43772947
204932	44023507
204932	44087759
204932	44220585
204932	44469478
204932	44548776
204932	44798117
204932	44842518
204932	44894279
204932	44948907
204932	44953476
204932	45118251
204932	45200855
204932	45426375
204932	45716563
204932	45737757
204932	46051179
204932	46237446
204932	46390203
204932	46590722
204932	46604900
204932	46608768
204932	46727464
204932	46747369
204932	46916513
204932	47108999
204932	47362505
204932	47436662
204932	47565019
204932	47598778
204932	48113410
204932	48239588
204932	48294483
204932	48357151
204932	48364979
204932	48927825
204932	48938381
